"","year","wbregion","social_capital","absence_exclusion","absence_capture","vdeminformal","btiinformal","informal_channels","vdeminstitutional","btiinstitutional","institutional_channels","vdemcso","bticso","intermediary_channels","civil_capacity","quality_interface","resilience","v2cagenmob","percept_civicspace","natgov_confidence"
"150",1938,"Latin America & Caribbean",NA,NA,-0.368275073473597,0.00557667865739936,NA,NA,-0.0920062133606727,NA,NA,-0.117299370573804,NA,NA,NA,NA,NA,-0.75284,NA,NA
"151",1939,"Latin America & Caribbean",NA,NA,-0.37289327083124,0.0170097187079387,NA,NA,-0.0882718154417279,NA,NA,-0.107744923155197,NA,NA,NA,NA,NA,-0.81732,NA,NA
"152",1940,"Latin America & Caribbean",NA,NA,-0.36714181604067,0.074817473537119,NA,NA,-0.0413509125569204,NA,NA,-0.150576739455693,NA,NA,NA,NA,NA,-0.81384,NA,NA
"153",1941,"Latin America & Caribbean",NA,NA,-0.363551589523433,0.088842888947955,NA,NA,-0.0621310300091137,NA,NA,-0.135429082911597,NA,NA,NA,NA,NA,-0.81636,NA,NA
"154",1942,"Latin America & Caribbean",NA,NA,-0.363551589523433,0.0915460495800592,NA,NA,-0.0627333522541048,NA,NA,-0.127818164393358,NA,NA,NA,NA,NA,-0.78704,NA,NA
"155",1943,"Latin America & Caribbean",NA,NA,-0.333669964381628,0.0918119342323974,NA,NA,-0.0729728304189537,NA,NA,-0.107062462625297,NA,NA,NA,NA,NA,-0.80876,NA,NA
"156",1944,"Latin America & Caribbean",NA,NA,-0.273087548132716,0.178756215546964,NA,NA,-0.0798995362363514,NA,NA,-0.0733845190845532,NA,NA,NA,NA,NA,-0.57532,NA,NA
"157",1945,"Latin America & Caribbean",NA,NA,-0.225563803847549,0.22840662924241,NA,NA,-0.0140657148588231,NA,NA,0.0339249811930662,NA,NA,NA,NA,NA,-0.63872,NA,NA
"158",1946,"Latin America & Caribbean",NA,NA,-0.144841069459039,0.223429268550641,NA,NA,0.133202074041503,NA,NA,0.143741782113146,NA,NA,NA,NA,NA,-0.5848,NA,NA
"159",1947,"Latin America & Caribbean",NA,NA,-0.123643248021627,0.224280099438123,NA,NA,0.234994533445001,NA,NA,0.134306023482348,NA,NA,NA,NA,NA,-0.49184,NA,NA
"160",1948,"Latin America & Caribbean",NA,NA,-0.14658601373953,0.153554781916182,NA,NA,0.21403371931931,NA,NA,0.0532415814089463,NA,NA,NA,NA,NA,-0.54352,NA,NA
"161",1949,"Latin America & Caribbean",NA,NA,-0.143051174871223,0.106610187699363,NA,NA,0.232223851118042,NA,NA,0.0122791135164387,NA,NA,NA,NA,NA,-0.59108,NA,NA
"162",1950,"Latin America & Caribbean",NA,NA,-0.0690383976296764,0.196138867834656,NA,NA,0.276072910553395,NA,NA,0.0776914716975564,NA,NA,NA,NA,NA,-0.61768,NA,NA
"163",1951,"Latin America & Caribbean",NA,NA,-0.0763160073438925,0.194968975364368,NA,NA,0.276916161696382,NA,NA,0.0960585616109662,NA,NA,NA,NA,NA,-0.64044,NA,NA
"164",1952,"Latin America & Caribbean",NA,NA,-0.055141378325805,0.157468603998599,NA,NA,0.304201359394479,NA,NA,0.157435501006585,NA,NA,NA,NA,NA,-0.57448,NA,NA
"165",1953,"Latin America & Caribbean",NA,NA,-0.0217641077835138,0.137006121154657,NA,NA,0.291793521147662,NA,NA,0.150581223510628,NA,NA,NA,NA,NA,-0.50932,NA,NA
"166",1954,"Latin America & Caribbean",NA,NA,-0.0683848554922789,0.129263560078571,NA,NA,0.26149671222461,NA,NA,0.105509156340241,NA,NA,NA,NA,NA,-0.52852,NA,NA
"167",1955,"Latin America & Caribbean",NA,NA,-0.07379790502862,0.0995908328776364,NA,NA,0.216864633870768,NA,NA,0.115211964743609,NA,NA,NA,NA,NA,-0.51988,NA,NA
"168",1956,"Latin America & Caribbean",NA,NA,-0.103737905013068,0.03799067662394,NA,NA,0.204637492297449,NA,NA,0.0862815727152174,NA,NA,NA,NA,NA,-0.47532,NA,NA
"169",1957,"Latin America & Caribbean",NA,NA,-0.0619631683938278,0.0510722015189757,NA,NA,0.245595404956844,NA,NA,0.10745268524061,NA,NA,NA,NA,NA,-0.55696,NA,NA
"170",1958,"Latin America & Caribbean",NA,NA,0.0247256697090652,0.12588150730083,NA,NA,0.321608472274722,NA,NA,0.219984492181816,NA,NA,NA,NA,NA,-0.55008,NA,NA
"171",1959,"Latin America & Caribbean",NA,NA,0.177002510539508,0.15176803705247,NA,NA,0.351784816748777,NA,NA,0.250472674550198,NA,NA,NA,NA,NA,-0.50552,NA,NA
"172",1960,"Latin America & Caribbean",NA,NA,0.178716186874876,0.0935286628043272,NA,NA,0.316910358763792,NA,NA,0.223396794831319,NA,NA,NA,NA,NA,-0.34752,NA,NA
"173",1961,"Latin America & Caribbean",NA,NA,0.182459841875755,0.109566825033363,NA,NA,0.309923420721895,NA,NA,0.239479125579409,NA,NA,NA,NA,NA,-0.20836,NA,NA
"174",1962,"Latin America & Caribbean",NA,NA,0.198170734825246,0.163126629400354,NA,NA,0.292154914494657,NA,NA,0.286405705059308,NA,NA,NA,NA,NA,-0.19244,NA,NA
"175",1963,"Latin America & Caribbean",NA,NA,0.248649718536984,0.198287215825548,NA,NA,0.342448821951415,NA,NA,0.317680200646924,NA,NA,NA,NA,NA,-0.14216,NA,NA
"176",1964,"Latin America & Caribbean",NA,NA,0.187417889326238,0.0903593177484567,NA,NA,0.292275378943655,NA,NA,0.248143407089451,NA,NA,NA,NA,NA,0.00892000000000001,NA,NA
"177",1965,"Latin America & Caribbean",NA,NA,0.184840290801042,0.0801068055542987,NA,NA,0.283963331962778,NA,NA,0.239523633874837,NA,NA,NA,NA,NA,-0.13552,NA,NA
"178",1966,"Latin America & Caribbean",NA,NA,0.17696989432208,0.0441166590138104,NA,NA,0.274386408267419,NA,NA,0.240651177359021,NA,NA,NA,NA,NA,-0.09236,NA,NA
"179",1967,"Latin America & Caribbean",NA,NA,0.191418415141604,0.0366718887483429,NA,NA,0.281734739656311,NA,NA,0.270412390902074,NA,NA,NA,NA,NA,-0.17744,NA,NA
"180",1968,"Latin America & Caribbean",NA,NA,0.23433442097549,-0.021312236233555,NA,NA,0.285047512003762,NA,NA,0.289461941345384,NA,NA,NA,NA,NA,0.05144,NA,NA
"181",1969,"Latin America & Caribbean",NA,NA,0.249844325798613,-0.0317774561495836,NA,NA,0.263002517837087,NA,NA,0.274418137490621,NA,NA,NA,NA,NA,-0.10784,NA,NA
"182",1970,"Latin America & Caribbean",NA,NA,0.302092169104565,0.0218674313061562,NA,NA,0.251136769610762,NA,NA,0.258098429166913,NA,NA,NA,NA,NA,0.00968000000000002,NA,NA
"183",1971,"Latin America & Caribbean",NA,NA,0.295029057360873,-0.00629507106949786,NA,NA,0.249149106202292,NA,NA,0.240072569518453,NA,NA,NA,NA,NA,-0.08136,NA,NA
"184",1972,"Latin America & Caribbean",NA,NA,0.28616089100633,-0.012761385814361,NA,NA,0.243366812650377,NA,NA,0.211498243853488,NA,NA,NA,NA,NA,-0.05928,NA,NA
"185",1973,"Latin America & Caribbean",NA,NA,0.239489650848108,-0.125624103038848,NA,NA,0.136755775286951,NA,NA,0.157880583960868,NA,NA,NA,NA,NA,-0.36396,NA,NA
"186",1974,"Latin America & Caribbean",NA,NA,0.216549127864764,-0.157572802863796,NA,NA,0.166219371771099,NA,NA,0.144201701165905,NA,NA,NA,NA,NA,-0.43592,NA,NA
"187",1975,"Latin America & Caribbean",NA,NA,0.213081644134441,-0.145746253527797,NA,NA,0.170109369603333,NA,NA,0.156471154605639,NA,NA,NA,NA,NA,-0.61768,NA,NA
"188",1976,"Latin America & Caribbean",NA,NA,0.184823373725535,-0.139173584921998,NA,NA,0.151286799447361,NA,NA,0.0928391282416529,NA,NA,NA,NA,NA,-0.60376,NA,NA
"189",1977,"Latin America & Caribbean",NA,NA,0.194121139834277,-0.138492920212013,NA,NA,0.140746160160017,NA,NA,0.105820714408239,NA,NA,NA,NA,NA,-0.41788,NA,NA
"190",1978,"Latin America & Caribbean",NA,NA,0.194121139834277,-0.110372959380733,NA,NA,0.198405966737812,NA,NA,0.123520179890224,NA,NA,NA,NA,NA,-0.37704,NA,NA
"191",1979,"Latin America & Caribbean",NA,NA,0.271443336850281,-0.0777648656179854,NA,NA,0.218859826307301,NA,NA,0.160565917785042,NA,NA,NA,NA,NA,-0.19212,NA,NA
"192",1980,"Latin America & Caribbean",NA,NA,0.302652533734682,0.0021281547165739,NA,NA,0.218420633003662,NA,NA,0.250917757504481,NA,NA,NA,NA,NA,-0.20236,NA,NA
"193",1981,"Latin America & Caribbean",NA,NA,0.329479821942189,-0.0028492059751958,NA,NA,0.214405151370388,NA,NA,0.208694221241505,NA,NA,NA,NA,NA,-0.21968,NA,NA
"194",1982,"Latin America & Caribbean",NA,NA,0.38859763748624,0.0924863949671617,NA,NA,0.237682396463274,NA,NA,0.183962445081849,NA,NA,NA,NA,NA,-0.1186,NA,NA
"195",1983,"Latin America & Caribbean",NA,NA,0.403169548035341,0.179356228579073,NA,NA,0.255061902907288,NA,NA,0.196558292688057,NA,NA,NA,NA,NA,0.14856,NA,NA
"196",1984,"Latin America & Caribbean",NA,NA,0.474522784481967,0.200754625399246,NA,NA,0.34164572562476,NA,NA,0.279091508510592,NA,NA,NA,NA,NA,0.17836,NA,NA
"197",1985,"Latin America & Caribbean",NA,NA,0.500481513127053,0.233873217694482,NA,NA,0.478548552559198,NA,NA,0.394724060033303,NA,NA,NA,NA,NA,0.33824,NA,NA
"198",1986,"Latin America & Caribbean",NA,NA,0.522956639812442,0.333782034657055,NA,NA,0.534639811623995,NA,NA,0.49302804853593,NA,NA,NA,NA,NA,0.329,NA,NA
"199",1987,"Latin America & Caribbean",NA,NA,0.537282039986741,0.379705631808896,NA,NA,0.590103651683593,NA,NA,0.536601669760231,NA,NA,NA,NA,NA,0.44996,NA,NA
"200",1988,"Latin America & Caribbean",NA,NA,0.591764503885334,0.462066061717153,NA,NA,0.695949237860676,NA,NA,0.566867310651472,NA,NA,NA,NA,NA,0.47364,NA,NA
"201",1989,"Latin America & Caribbean",NA,NA,0.614732747886633,0.522879199399929,NA,NA,0.743946791758405,NA,NA,0.645646993559554,NA,NA,NA,NA,NA,0.47212,NA,NA
"202",1990,"Latin America & Caribbean",NA,NA,0.67988116447787,0.951570342057731,NA,NA,0.857374109194314,NA,NA,0.909269627381346,NA,NA,NA,NA,NA,0.17456,NA,NA
"203",1991,"Latin America & Caribbean",NA,NA,0.734654863103748,0.965991925600551,NA,NA,0.958263085230325,NA,NA,0.929209343733222,NA,NA,NA,NA,NA,0.05852,NA,NA
"204",1992,"Latin America & Caribbean",NA,NA,0.760774698235579,1.01125612881459,NA,NA,0.958443781903822,NA,NA,0.885116459062258,NA,NA,NA,NA,NA,0.0718000000000001,NA,NA
"205",1993,"Latin America & Caribbean",NA,NA,0.759904963869081,1.07045268781115,NA,NA,1.03084291575175,NA,NA,0.837581599544839,NA,NA,NA,NA,NA,-0.16156,NA,NA
"206",1994,"Latin America & Caribbean",NA,NA,0.777748696516717,1.05222363604685,NA,NA,1.06770503714521,NA,NA,0.851661056998656,NA,NA,NA,NA,NA,-0.18796,NA,NA
"207",1995,"Latin America & Caribbean",NA,NA,0.804664224852706,1.09236158316381,NA,NA,1.09986904502774,NA,NA,0.886941299174818,NA,NA,NA,NA,NA,-0.20868,NA,NA
"208",1996,"Latin America & Caribbean",NA,NA,0.810339471698114,1.11369616766743,NA,NA,1.14931970134151,NA,NA,0.934342633805952,NA,NA,NA,NA,NA,-0.23036,NA,NA
"209",1997,"Latin America & Caribbean",NA,NA,0.798353688059872,1.15944959864177,NA,NA,1.16690751089525,NA,NA,0.912489060750659,NA,NA,NA,NA,NA,-0.22848,NA,NA
"210",1998,"Latin America & Caribbean",NA,NA,0.798003886307514,1.16066203265643,NA,NA,1.18714553832695,NA,NA,0.960958594472073,NA,NA,NA,NA,NA,-0.2232,NA,NA
"211",1999,"Latin America & Caribbean",NA,NA,0.781506173575614,1.12220447654225,NA,NA,1.183531604857,NA,NA,0.916153577074256,NA,NA,NA,NA,NA,-0.11068,NA,NA
"212",2000,"Latin America & Caribbean",NA,NA,0.797189205811332,1.14738907081171,NA,NA,1.18660344830645,NA,NA,0.982367084573083,NA,NA,NA,NA,NA,0.27032,NA,NA
"213",2001,"Latin America & Caribbean",NA,NA,0.801908161162865,1.17704052724046,NA,NA,1.20027616326775,NA,NA,1.00423549372685,NA,NA,NA,NA,NA,0.05988,NA,NA
"214",2002,"Latin America & Caribbean",NA,NA,0.801908161162865,1.18993061518581,NA,NA,1.21166005369809,NA,NA,1.010347966299,NA,NA,NA,NA,NA,0.10956,NA,NA
"215",2003,"Latin America & Caribbean",NA,NA,0.810965433463559,1.16953194465843,NA,NA,1.22376673082241,NA,NA,1.03601441666265,NA,NA,NA,NA,NA,0.05156,NA,NA
"216",2004,"Latin America & Caribbean",NA,NA,0.797632498235016,1.18393225742906,NA,NA,1.20991331918761,NA,NA,1.02499119549491,NA,NA,NA,NA,NA,0.11772,NA,NA
"217",2005,"Latin America & Caribbean",0.38293750211814,0.0468828579259455,0.805148790317828,1.18369827893501,0.657052815353861,0.770377552635917,1.20774495910564,NA,NA,1.04085098476586,0.378692190728097,0.41582783970611,0.26550497148334,NA,NA,0.162,NA,NA
"218",2006,"Latin America & Caribbean",NA,NA,0.826679259219782,1.18184772175473,NA,NA,1.21238284039207,NA,NA,1.07878688856925,NA,NA,NA,NA,NA,0.15756,NA,NA
"219",2007,"Latin America & Caribbean",0.505104313392561,0.099174685136394,0.850232784500768,1.14575122135331,0.722251376085432,0.780860976379947,1.2037094000642,NA,NA,1.0862049378073,0.366734471799195,0.438020295963299,0.360892923483863,NA,NA,0.0170000000000001,NA,NA
"220",2008,"Latin America & Caribbean",NA,NA,0.863449715453363,1.1579181030443,NA,NA,1.20244452334972,NA,NA,1.10132292215444,NA,NA,NA,NA,-0.554374765367246,-0.02196,-0.317361601858575,0.389932864904404
"221",2009,"Latin America & Caribbean",0.497478155596943,0.131033475318069,0.875422291154024,1.12111966716071,0.684995055667392,0.745328786391787,1.23033204329281,NA,NA,1.08276296296084,0.510227098946019,0.522262167780717,0.383563974103201,NA,-0.266922544769085,0.0347200000000001,-0.259926389610494,0.451305959787634
"222",2010,"Latin America & Caribbean",NA,NA,0.868872555388649,1.12143872874351,NA,NA,1.22774205763935,NA,NA,1.05154781176713,NA,NA,NA,NA,-0.321529516960716,0.02924,-0.237256948293606,0.436125894126139
"223",2011,"Latin America & Caribbean",0.557349487864251,0.150968145590043,0.873136249877259,1.11733346971141,0.666366895458371,0.730697945567508,1.21906861731148,NA,NA,1.07255572720928,0.522184817874921,0.517194346286065,0.416802004513189,NA,NA,0.07272,NA,0.438883273374467
"224",2012,"Latin America & Caribbean",NA,NA,0.859086362773386,1.10925057628033,NA,NA,1.21238284039207,NA,NA,1.05794217021033,NA,NA,NA,NA,-0.179357410889079,0.15632,-0.0254376488406439,0.425721283257008
"225",2013,"Latin America & Caribbean",0.474903591917496,0.107778088902281,0.85394858909516,1.07976928602908,0.647738735249351,0.696836644900004,1.19871012543078,NA,NA,0.992411123241401,0.534142536803823,0.469346416993092,0.359277543652193,NA,-0.41262527383661,0.25612,-0.258997738696991,0.394869284260841
"226",2014,"Latin America & Caribbean",NA,NA,0.863532564392999,1.08289608954058,NA,NA,1.20551636679918,NA,NA,0.988167999077237,NA,NA,NA,NA,NA,0.23028,NA,0.387388763576746
"227",2015,"Latin America & Caribbean",0.373693214260302,0.124654380831037,0.8689450532457,1.08149221857623,0.629110575040331,0.687719526926067,1.20081825328824,0.650575319398791,0.73262419107235,0.969964106247065,0.510227098946019,0.439020913141502,0.329283359792376,0.69602593371036,-0.48192082022289,0.38424,-0.377984951718229,0.336761447159868
"228",2016,"Latin America & Caribbean",NA,NA,0.838988147443215,1.04645925678416,NA,NA,1.19322899300136,NA,NA,0.932369432708631,NA,NA,NA,NA,-0.700544541207727,0.26212,-0.637340896717369,0.339849803792803
"229",2017,"Latin America & Caribbean",0.345705111786322,0.0848847136384477,0.829839712514592,1.0284854542861,0.59185425462229,0.629902707084442,1.17178632107967,0.560788286068562,0.657130841779954,0.908824544427063,0.498269380017117,0.388328741297848,0.278869616620844,0.605496550223651,-0.641263404126185,0.45236,-0.631443517561028,0.363353167261396
"230",2018,"Latin America & Caribbean",NA,NA,0.789541080922118,0.997345043804263,NA,NA,1.16835308428322,NA,NA,0.906599129655648,NA,NA,NA,NA,-0.617836418501187,0.52248,-0.754675765165818,0.343831199564432
"231",2019,"Latin America & Caribbean",0.269108172604451,0.041559900480698,0.783081580500191,0.918536832851243,0.55078762870695,0.554983650081018,1.16168236541995,0.64720303645681,0.718161608636658,0.792168302109502,0.477615138230831,0.321678340497491,0.209476069909961,0.593214699370132,-0.460551730766708,0.7494,-0.687281214258202,0.365345684321303
"232",2020,"Latin America & Caribbean",NA,NA,0.730214859926031,0.886971006925661,NA,NA,1.1293702866522,NA,NA,0.785744271469351,NA,NA,NA,NA,-0.452159990987793,0.2514,-0.501083967278396,0.395883555524051
"233",2021,"Latin America & Caribbean",0.28503304713914,0.0962620276113788,0.745813640562827,0.816500938669965,0.479661926090691,0.470405590244594,1.16080397881267,0.680925865876614,0.745932989690554,0.766383162958043,0.317816530726414,0.198556479134788,0.220991559407268,0.539920413850588,-0.533129948383689,0.2004,-0.173125607397224,0.362073970337709
"234",2022,"Latin America & Caribbean",NA,NA,0.770959749571147,0.890097810437157,NA,NA,1.09624256317768,NA,NA,0.784572219689739,NA,NA,NA,NA,-0.36549204163896,0.21068,-0.222330457877937,0.393384724855423
"235",2023,"Latin America & Caribbean",0.207416261887222,0.0856060402296325,0.779894215340845,0.895840918927661,0.32851980803114,0.422186966501168,1.08181192605811,0.630341621746908,0.701570514670119,0.767406853752893,0.294988158225783,0.185314620441025,0.197239390750661,0.499659807741058,-0.188327066218095,0.29904,-0.174439921877557,0.410946840749067
"236",1789,"Europe & Central Asia",NA,NA,-0.354008818539217,NA,NA,NA,-0.550364837195407,NA,NA,-0.45235781855801,NA,NA,NA,NA,NA,NA,NA,NA
"237",1790,"Europe & Central Asia",NA,NA,-0.354008818539217,NA,NA,NA,-0.523475451258304,NA,NA,-0.45235781855801,NA,NA,NA,NA,NA,NA,NA,NA
"238",1791,"Europe & Central Asia",NA,NA,-0.354008818539217,NA,NA,NA,-0.510998776183488,NA,NA,-0.45235781855801,NA,NA,NA,NA,NA,NA,NA,NA
"239",1792,"Europe & Central Asia",NA,NA,-0.354008818539217,NA,NA,NA,-0.510138315833501,NA,NA,-0.396421091022345,NA,NA,NA,NA,NA,NA,NA,NA
"240",1793,"Europe & Central Asia",NA,NA,-0.354008818539217,NA,NA,NA,-0.510138315833501,NA,NA,-0.484139523262277,NA,NA,NA,NA,NA,NA,NA,NA
"241",1794,"Europe & Central Asia",NA,NA,-0.354008818539217,NA,NA,NA,-0.585643711544887,NA,NA,-0.484139523262277,NA,NA,NA,NA,NA,NA,NA,NA
"242",1795,"Europe & Central Asia",NA,NA,-0.354584175352877,NA,NA,NA,-0.404229987755898,NA,NA,-0.580829158799474,NA,NA,NA,NA,NA,NA,NA,NA
"243",1796,"Europe & Central Asia",NA,NA,-0.330880466570693,NA,NA,NA,-0.526401016448261,NA,NA,-0.561482621456312,NA,NA,NA,NA,NA,NA,NA,NA
"244",1797,"Europe & Central Asia",NA,NA,-0.330880466570693,NA,NA,NA,-0.426415523779737,NA,NA,-0.561482621456312,NA,NA,NA,NA,NA,NA,NA,NA
"245",1798,"Europe & Central Asia",NA,NA,-0.223823153734721,NA,NA,NA,-0.597475041357212,NA,NA,-0.499190436080894,NA,NA,NA,NA,NA,NA,NA,NA
"246",1799,"Europe & Central Asia",NA,NA,-0.223823153734721,NA,NA,NA,-0.604000199011282,NA,NA,-0.499190436080894,NA,NA,NA,NA,NA,NA,NA,NA
"247",1800,"Europe & Central Asia",NA,NA,-0.223823153734721,NA,NA,NA,-0.604502134215442,NA,NA,-0.499190436080894,NA,NA,NA,NA,NA,NA,NA,NA
"248",1801,"Europe & Central Asia",NA,NA,-0.223823153734721,NA,NA,NA,-0.593208592121858,NA,NA,-0.554059273611664,NA,NA,NA,NA,NA,NA,NA,NA
"249",1802,"Europe & Central Asia",NA,NA,-0.223823153734721,NA,NA,NA,-0.59170278650938,NA,NA,-0.554059273611664,NA,NA,NA,NA,NA,NA,NA,NA
"250",1803,"Europe & Central Asia",NA,NA,-0.223823153734721,NA,NA,NA,-0.602745361000884,NA,NA,-0.554059273611664,NA,NA,NA,NA,NA,NA,NA,NA
"251",1804,"Europe & Central Asia",NA,NA,-0.257919036130555,NA,NA,NA,-0.625224887644302,NA,NA,-0.586230425900929,NA,NA,NA,NA,NA,NA,NA,NA
"252",1805,"Europe & Central Asia",NA,NA,-0.2640626904893,NA,NA,NA,-0.618771435019398,NA,NA,-0.586230425900929,NA,NA,NA,NA,NA,NA,NA,NA
"253",1806,"Europe & Central Asia",NA,NA,-0.2640626904893,NA,NA,NA,-0.616190053969436,NA,NA,-0.641912157994035,NA,NA,NA,NA,NA,NA,NA,NA
"254",1807,"Europe & Central Asia",NA,NA,-0.26255765711942,NA,NA,NA,-0.679353221535691,NA,NA,-0.669466665522208,NA,NA,NA,NA,NA,NA,NA,NA
"255",1808,"Europe & Central Asia",NA,NA,-0.209725770054589,NA,NA,NA,-0.720951101580389,NA,NA,-0.587082683396109,NA,NA,NA,NA,NA,NA,NA,NA
"256",1809,"Europe & Central Asia",NA,NA,-0.188601480501318,NA,NA,NA,-0.606961616715822,NA,NA,-0.55827107712349,NA,NA,NA,NA,NA,NA,NA,NA
"257",1810,"Europe & Central Asia",NA,NA,-0.184995911135717,NA,NA,NA,-0.599432588653433,NA,NA,-0.55827107712349,NA,NA,NA,NA,NA,NA,NA,NA
"258",1811,"Europe & Central Asia",NA,NA,-0.169933217935415,NA,NA,NA,-0.600319340847448,NA,NA,-0.591729873065828,NA,NA,NA,NA,NA,NA,NA,NA
"259",1812,"Europe & Central Asia",NA,NA,-0.169933217935415,NA,NA,NA,-0.592957624519779,NA,NA,-0.591729873065828,NA,NA,NA,NA,NA,NA,NA,NA
"260",1813,"Europe & Central Asia",NA,NA,-0.161674754666095,NA,NA,NA,-0.647016046007731,NA,NA,-0.584296066533646,NA,NA,NA,NA,NA,NA,NA,NA
"261",1814,"Europe & Central Asia",NA,NA,-0.126102424024324,NA,NA,NA,-0.543600662777452,NA,NA,-0.589068102456881,NA,NA,NA,NA,NA,NA,NA,NA
"262",1815,"Europe & Central Asia",NA,NA,-0.164182608075176,NA,NA,NA,-0.492068648483768,NA,NA,-0.597751583623774,NA,NA,NA,NA,NA,NA,NA,NA
"263",1816,"Europe & Central Asia",NA,NA,-0.164182608075176,NA,NA,NA,-0.492068648483768,NA,NA,-0.597751583623774,NA,NA,NA,NA,NA,NA,NA,NA
"264",1817,"Europe & Central Asia",NA,NA,-0.164182608075176,NA,NA,NA,-0.491014584555033,NA,NA,-0.597751583623774,NA,NA,NA,NA,NA,NA,NA,NA
"265",1818,"Europe & Central Asia",NA,NA,-0.164182608075176,NA,NA,NA,-0.485894845472609,NA,NA,-0.597751583623774,NA,NA,NA,NA,NA,NA,NA,NA
"266",1819,"Europe & Central Asia",NA,NA,-0.164182608075176,NA,NA,NA,-0.491616906800024,NA,NA,-0.597751583623774,NA,NA,NA,NA,NA,NA,NA,NA
"267",1820,"Europe & Central Asia",NA,NA,-0.0863176526265499,NA,NA,NA,-0.486346587156352,NA,NA,-0.482833637510995,NA,NA,NA,NA,NA,NA,NA,NA
"268",1821,"Europe & Central Asia",NA,NA,-0.0863176526265499,NA,NA,NA,-0.491767487361272,NA,NA,-0.482833637510995,NA,NA,NA,NA,NA,NA,NA,NA
"269",1822,"Europe & Central Asia",NA,NA,-0.0636582724902137,NA,NA,NA,-0.538874106271619,NA,NA,-0.50108268934267,NA,NA,NA,NA,NA,NA,NA,NA
"270",1823,"Europe & Central Asia",NA,NA,-0.0636582724902137,NA,NA,NA,-0.478892849374587,NA,NA,-0.50108268934267,NA,NA,NA,NA,NA,NA,NA,NA
"271",1824,"Europe & Central Asia",NA,NA,-0.0636582724902137,NA,NA,NA,-0.478892849374587,NA,NA,-0.583832980711329,NA,NA,NA,NA,NA,NA,NA,NA
"272",1825,"Europe & Central Asia",NA,NA,-0.0636582724902137,NA,NA,NA,-0.478892849374587,NA,NA,-0.583832980711329,NA,NA,NA,NA,NA,NA,NA,NA
"273",1826,"Europe & Central Asia",NA,NA,-0.0920948471289753,NA,NA,NA,-0.473998981134035,NA,NA,-0.583832980711329,NA,NA,NA,NA,NA,NA,NA,NA
"274",1827,"Europe & Central Asia",NA,NA,-0.0920948471289753,NA,NA,NA,-0.479269300777707,NA,NA,-0.583832980711329,NA,NA,NA,NA,NA,NA,NA,NA
"275",1828,"Europe & Central Asia",NA,NA,-0.0920948471289753,NA,NA,NA,-0.479394784578747,NA,NA,-0.583832980711329,NA,NA,NA,NA,NA,NA,NA,NA
"276",1829,"Europe & Central Asia",NA,NA,-0.0920948471289753,NA,NA,NA,-0.530640438403391,NA,NA,-0.583832980711329,NA,NA,NA,NA,NA,NA,NA,NA
"277",1830,"Europe & Central Asia",NA,NA,-0.0269244668923421,NA,NA,NA,-0.497489548688688,NA,NA,-0.249548352389745,NA,NA,NA,NA,NA,NA,NA,NA
"278",1831,"Europe & Central Asia",NA,NA,-0.0269244668923421,NA,NA,NA,-0.375017358873829,NA,NA,-0.214961697817341,NA,NA,NA,NA,NA,NA,NA,NA
"279",1832,"Europe & Central Asia",NA,NA,-0.0269244668923421,NA,NA,NA,-0.354569773494391,NA,NA,-0.274009369752212,NA,NA,NA,NA,NA,NA,NA,NA
"280",1833,"Europe & Central Asia",NA,NA,-0.0196199369102264,NA,NA,NA,-0.327670106321488,NA,NA,-0.274009369752212,NA,NA,NA,NA,NA,NA,NA,NA
"281",1834,"Europe & Central Asia",NA,NA,-0.0196199369102264,NA,NA,NA,-0.310619072180196,NA,NA,-0.216482397911141,NA,NA,NA,NA,NA,NA,NA,NA
"282",1835,"Europe & Central Asia",NA,NA,0.0220892628278362,NA,NA,NA,-0.280251992328561,NA,NA,-0.178297989458283,NA,NA,NA,NA,NA,NA,NA,NA
"283",1836,"Europe & Central Asia",NA,NA,0.0396668304103704,NA,NA,NA,-0.287199832259818,NA,NA,-0.174440603854497,NA,NA,NA,NA,NA,NA,NA,NA
"284",1837,"Europe & Central Asia",NA,NA,0.0396668304103704,NA,NA,NA,-0.19007933290135,NA,NA,-0.174440603854497,NA,NA,NA,NA,NA,NA,NA,NA
"285",1838,"Europe & Central Asia",NA,NA,0.0289145529879888,NA,NA,NA,-0.184884303538302,NA,NA,-0.174440603854497,NA,NA,NA,NA,NA,NA,NA,NA
"286",1839,"Europe & Central Asia",NA,NA,0.00136413396868472,NA,NA,NA,-0.185561916063917,NA,NA,-0.174440603854497,NA,NA,NA,NA,NA,NA,NA,NA
"287",1840,"Europe & Central Asia",NA,NA,0.00136413396868472,NA,NA,NA,-0.185637206344541,NA,NA,-0.0910802755419196,NA,NA,NA,NA,NA,NA,NA,NA
"288",1841,"Europe & Central Asia",NA,NA,0.00136413396868472,NA,NA,NA,-0.180291596420245,NA,NA,-0.0910802755419196,NA,NA,NA,NA,NA,NA,NA,NA
"289",1842,"Europe & Central Asia",NA,NA,0.00136413396868472,NA,NA,NA,-0.18872410785012,NA,NA,-0.0910802755419196,NA,NA,NA,NA,NA,NA,NA,NA
